,first_name,last_name,email,phone_number,isAlumni,footballGamesAttended,hasBookstorePurchases,totalspentonmerch,isOnMailingList,hasAttendedKSUGames,gameonedate,gameonespent,gametwodate,gametwospent,gamethreedate,gamethreespent
4601,Joseph,Cabrera,evansmichelle@example.net,704.523.0419x3952,True,0,False,0,False,False,--,0,--,0,--,0
4602,Carlos,York,greilly@example.org,001-925-246-3392,True,0,False,0,False,False,--,0,--,0,--,0
4603,Brandon,Lee,ztucker@example.net,562.282.4074x9924,True,0,False,0,False,False,--,0,--,0,--,0
4604,Robert,Chambers,shelly12@example.net,6687082997,True,0,False,0,False,False,--,0,--,0,--,0
4605,Lori,Howell,cooperadam@example.com,472-743-9704x44151,True,0,False,0,False,False,--,0,--,0,--,0
4606,Michael,Garrison,josephpatel@example.com,686.640.6620,True,0,False,0,False,False,--,0,--,0,--,0
4607,Ian,Hoffman,ujackson@example.org,288-794-1928x636,True,0,False,0,False,False,--,0,--,0,--,0
4608,Christian,Sanford,michael27@example.net,6316254904,True,0,False,0,False,False,--,0,--,0,--,0
4609,Ian,Fry,melendezjessica@example.org,671.808.0754x824,True,0,False,0,False,False,--,0,--,0,--,0
4610,Thomas,Sandoval,quinnheather@example.com,444.921.4224,True,0,False,0,False,False,--,0,--,0,--,0
4611,Richard,Owens,jacobblack@example.org,734.959.7885,True,0,False,0,False,False,--,0,--,0,--,0
4612,Erik,May,bowmanbrian@example.org,001-479-626-3735x6521,True,0,False,0,False,False,--,0,--,0,--,0
4613,Paul,Marshall,mbrennan@example.net,(501)732-3640,True,0,False,0,False,False,--,0,--,0,--,0
4614,Michael,Hall,kwaller@example.com,(479)364-7388x6957,True,0,False,0,False,False,--,0,--,0,--,0
4615,Joyce,Bray,bbrown@example.com,294-947-6213,True,0,False,0,False,False,--,0,--,0,--,0
4616,Courtney,Stevenson,harrisedward@example.org,293.252.4820,True,0,False,0,False,False,--,0,--,0,--,0
4617,Sara,Cherry,aleccollins@example.net,3068550641,True,0,False,0,False,False,--,0,--,0,--,0
4618,Jeremy,Day,raymond33@example.org,688.624.6417,True,0,False,0,False,False,--,0,--,0,--,0
4619,Stephen,Jones,vmartin@example.net,2724258484,True,0,False,0,False,False,--,0,--,0,--,0
4620,Kelly,Bell,bryantandrea@example.org,752.267.2742,True,0,False,0,False,False,--,0,--,0,--,0
4621,Caroline,Friedman,donna88@example.com,586-839-3440x3168,True,0,False,0,False,False,--,0,--,0,--,0
4622,Patrick,Houston,nelsonrobert@example.net,(815)579-6745,True,0,False,0,False,False,--,0,--,0,--,0
4623,Chad,Rice,john25@example.net,799-485-1274x021,True,0,False,0,False,False,--,0,--,0,--,0
4624,Desiree,Jackson,brownseth@example.org,326-424-0590,True,0,False,0,False,False,--,0,--,0,--,0
4625,Michelle,Anderson,ckey@example.com,001-586-840-6447x320,True,0,False,0,False,False,--,0,--,0,--,0
4626,Joseph,Garcia,michaelramirez@example.org,2335553372,True,0,False,0,False,False,--,0,--,0,--,0
4627,Cathy,Harper,bmurphy@example.org,504-740-1041,True,0,False,0,False,False,--,0,--,0,--,0
4628,Denise,Jimenez,hardydaniel@example.net,+1-931-561-1305x40586,True,0,False,0,False,False,--,0,--,0,--,0
4629,Robert,Morales,larry24@example.net,(710)415-1179x785,True,0,False,0,False,False,--,0,--,0,--,0
4630,Nicole,Taylor,erikalopez@example.net,001-982-894-0521x825,True,0,False,0,False,False,--,0,--,0,--,0
4631,Cody,Turner,nicholas02@example.com,549-753-5499x351,True,0,False,0,False,False,--,0,--,0,--,0
4632,Amanda,Chandler,brianwood@example.net,372-353-9789x65690,True,0,False,0,False,False,--,0,--,0,--,0
4633,Kenneth,Patton,patriciajones@example.net,370.905.8843x5649,True,0,False,0,False,False,--,0,--,0,--,0
4634,Richard,Flowers,smithjohn@example.net,8362174742,True,0,False,0,False,False,--,0,--,0,--,0
4635,Ashley,Delacruz,bryce49@example.com,+1-574-507-7024,True,0,False,0,False,False,--,0,--,0,--,0
4636,Kevin,Smith,chrisjackson@example.org,596.503.8031,True,0,False,0,False,False,--,0,--,0,--,0
4637,Donna,Williams,munozzachary@example.org,+1-978-572-5473x4401,True,0,False,0,False,False,--,0,--,0,--,0
4638,Jonathan,Mendez,michael46@example.org,9112525492,True,0,False,0,False,False,--,0,--,0,--,0
4639,Joseph,Nelson,sandra83@example.net,+1-434-304-4658x1029,True,0,False,0,False,False,--,0,--,0,--,0
4640,Tina,Brown,christophergraves@example.com,+1-205-229-1984x7482,True,0,False,0,False,False,--,0,--,0,--,0
4641,Michele,Parker,rowevickie@example.org,(295)844-9611x026,True,0,False,0,False,False,--,0,--,0,--,0
4642,Barry,Miller,wallacewilliam@example.com,+1-239-267-4966,True,0,False,0,False,False,--,0,--,0,--,0
4643,Nathan,Greene,eric83@example.com,595.523.6561x46223,True,0,False,0,False,False,--,0,--,0,--,0
4644,Allison,Cook,qmurphy@example.net,+1-432-560-2853x70356,True,0,False,0,False,False,--,0,--,0,--,0
4645,Kevin,Swanson,nicholasward@example.org,001-214-425-2177x79600,True,0,False,0,False,False,--,0,--,0,--,0
4646,Michael,Newton,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,78,--,0,--,0
4647,Erin,Jackson,N/A,N/A,False,2,False,0,False,True,2021-10-30 00:00:00,72,2023-10-28 00:00:00,122,--,0
4648,John,Osborne,N/A,N/A,False,1,False,0,False,True,2019-10-12 00:00:00,36,--,0,--,0
4649,Laura,Sutton,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,31,--,0,--,0
4650,Jason,Strickland,N/A,N/A,False,1,False,0,False,True,2021-10-16 00:00:00,102,--,0,--,0
4651,Scott,Fritz,N/A,N/A,False,1,False,0,False,True,2021-09-02 00:00:00,96,--,0,--,0
4652,Gabrielle,Warren,N/A,N/A,False,1,False,0,False,True,2021-10-30 00:00:00,110,--,0,--,0
4653,Renee,Bass,N/A,N/A,False,1,False,0,False,True,2020-10-10 00:00:00,116,--,0,--,0
4654,Charles,Huff,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,98,--,0,--,0
4655,Wayne,Carr,N/A,N/A,False,1,False,0,False,True,2020-10-10 00:00:00,58,--,0,--,0
4656,Lisa,Booth,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,70,--,0,--,0
4657,Elizabeth,Rodriguez,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,55,--,0,--,0
4658,Linda,Walton,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,59,--,0,--,0
4659,Lisa,Dawson,N/A,N/A,False,1,False,0,False,True,2023-10-28 00:00:00,51,--,0,--,0
4660,Nancy,Tanner,N/A,N/A,False,2,False,0,False,True,2019-10-19 00:00:00,105,2021-10-16 00:00:00,118,--,0
4661,Shannon,Thomas,N/A,N/A,False,2,False,0,False,True,2023-08-31 00:00:00,76,2023-10-07 00:00:00,139,--,0
4662,Leah,Daugherty,N/A,N/A,False,1,False,0,False,True,2022-11-12 00:00:00,59,--,0,--,0
4663,Allen,Page,N/A,N/A,False,1,False,0,False,True,2019-11-09 00:00:00,116,--,0,--,0
4664,Michele,Mccarthy,N/A,N/A,False,1,False,0,False,True,2019-10-12 00:00:00,56,--,0,--,0
4665,Amanda,Greene,N/A,N/A,False,1,False,0,False,True,2022-11-12 00:00:00,109,--,0,--,0
4666,Cynthia,Benton,N/A,N/A,False,1,False,0,False,True,2022-10-29 00:00:00,59,--,0,--,0
4667,Theresa,Young,N/A,N/A,False,1,False,0,False,True,2021-09-02 00:00:00,102,--,0,--,0
4668,Roy,White,N/A,N/A,False,2,False,0,False,True,2019-11-09 00:00:00,80,2021-10-30 00:00:00,120,--,0
4669,John,Cook,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,64,--,0,--,0
4670,Casey,Wright,N/A,N/A,False,1,False,0,False,True,2023-10-07 00:00:00,88,--,0,--,0
4671,Wanda,Lopez,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,100,--,0,--,0
4672,Gabriela,Wilson,N/A,N/A,False,1,False,0,False,True,2023-10-28 00:00:00,93,--,0,--,0
4673,Kyle,Richardson,N/A,N/A,False,1,False,0,False,True,2019-10-12 00:00:00,84,--,0,--,0
4674,Patricia,Miller,N/A,N/A,False,1,False,0,False,True,2019-10-12 00:00:00,79,--,0,--,0
4675,Frank,Hughes,N/A,N/A,False,3,False,0,False,True,2023-10-07 00:00:00,75,2020-10-24 00:00:00,34,2021-10-16 00:00:00,78
4676,Michael,Brady,N/A,N/A,False,2,False,0,False,True,2019-10-12 00:00:00,111,2022-10-08 00:00:00,98,--,0
4677,Jessica,Marks,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,38,--,0,--,0
4678,Crystal,Madden,N/A,N/A,False,1,False,0,False,True,2021-10-02 00:00:00,77,--,0,--,0
4679,Brenda,Jones,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,36,--,0,--,0
4680,Tyler,Garcia,N/A,N/A,False,2,False,0,False,True,2021-10-30 00:00:00,70,2020-10-10 00:00:00,82,--,0
4681,Jesse,Lewis,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,53,--,0,--,0
4682,Taylor,Green,N/A,N/A,False,1,False,0,False,True,2021-10-30 00:00:00,37,--,0,--,0
4683,Jonathan,Cook,N/A,N/A,False,1,False,0,False,True,2020-10-10 00:00:00,55,--,0,--,0
4684,Kimberly,Travis,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,48,--,0,--,0
4685,Joseph,Soto,N/A,N/A,False,1,False,0,False,True,2019-11-09 00:00:00,109,--,0,--,0
4686,Tina,Clay,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,64,--,0,--,0
4687,Nicholas,Patterson,N/A,N/A,False,2,False,0,False,True,2022-10-22 00:00:00,106,2019-11-30 00:00:00,74,--,0
4688,Julie,Hobbs,N/A,N/A,False,2,False,0,False,True,2019-10-19 00:00:00,83,2022-10-29 00:00:00,50,--,0
4689,Austin,Hamilton,N/A,N/A,False,2,False,0,False,True,2021-09-02 00:00:00,57,2019-10-19 00:00:00,33,--,0
4690,Nancy,Mcintosh,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,90,--,0,--,0
4691,Angela,Sanders,N/A,N/A,False,1,False,0,False,True,2019-11-30 00:00:00,69,--,0,--,0
4692,Jessica,Burns,N/A,N/A,False,1,False,0,False,True,2021-10-30 00:00:00,84,--,0,--,0
4693,Tiffany,Castillo,N/A,N/A,False,2,False,0,False,True,2019-10-19 00:00:00,33,2019-11-30 00:00:00,149,--,0
4694,Brandon,Lewis,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,31,--,0,--,0
4695,Edward,Duran,N/A,N/A,False,1,False,0,False,True,2023-10-28 00:00:00,71,--,0,--,0
4696,Anthony,Wilkins,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,48,--,0,--,0
4697,Larry,Brown,N/A,N/A,False,2,False,0,False,True,2022-10-08 00:00:00,102,2020-10-24 00:00:00,87,--,0
4698,Richard,Taylor,N/A,N/A,False,1,False,0,False,True,2022-10-15 00:00:00,107,--,0,--,0
4699,Keith,Jackson,N/A,N/A,False,1,False,0,False,True,2022-10-15 00:00:00,91,--,0,--,0
4700,Jasmine,Barnes,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,108,--,0,--,0
4701,Patrick,Howard,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,96,--,0,--,0
4702,Kimberly,Kramer,N/A,N/A,False,3,False,0,False,True,2023-08-31 00:00:00,43,2022-10-15 00:00:00,93,2022-11-12 00:00:00,41
4703,Tara,Lopez,N/A,N/A,False,1,False,0,False,True,2021-10-16 00:00:00,40,--,0,--,0
4704,Jessica,Gibson,N/A,N/A,False,1,False,0,False,True,2023-09-16 00:00:00,85,--,0,--,0
4705,Kathleen,Reid,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,70,--,0,--,0
4706,James,Walker,N/A,N/A,False,1,False,0,False,True,2023-10-07 00:00:00,85,--,0,--,0
4707,Kelly,Adams,N/A,N/A,False,1,False,0,False,True,2019-11-09 00:00:00,64,--,0,--,0
4708,Justin,Ross,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,55,--,0,--,0
4709,Devin,Griffin,N/A,N/A,False,1,False,0,False,True,2020-10-10 00:00:00,63,--,0,--,0
4710,Mary,Williams,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,102,--,0,--,0
4711,Jonathan,Flynn,N/A,N/A,False,1,False,0,False,True,2023-09-16 00:00:00,112,--,0,--,0
4712,Amanda,Wyatt,N/A,N/A,False,2,False,0,False,True,2023-09-16 00:00:00,83,2022-10-22 00:00:00,66,--,0
4713,Paul,Grimes,N/A,N/A,False,3,False,0,False,True,2019-09-21 00:00:00,72,2023-10-07 00:00:00,70,2019-09-21 00:00:00,66
4714,Ryan,Hicks,N/A,N/A,False,1,False,0,False,True,2021-10-16 00:00:00,53,--,0,--,0
4715,Angela,Joyce,N/A,N/A,False,2,False,0,False,True,2020-10-24 00:00:00,109,2021-09-02 00:00:00,34,--,0
4716,Michael,Parker,N/A,N/A,False,2,False,0,False,True,2022-11-12 00:00:00,40,2022-11-12 00:00:00,136,--,0
4717,Samantha,Richardson,N/A,N/A,False,1,False,0,False,True,2019-11-09 00:00:00,118,--,0,--,0
4718,Patrick,Copeland,N/A,N/A,False,1,False,0,False,True,2019-11-30 00:00:00,90,--,0,--,0
4719,Sandra,Ramirez,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,117,--,0,--,0
4720,Jennifer,Harmon,N/A,N/A,False,1,False,0,False,True,2022-09-24 00:00:00,44,--,0,--,0
4721,Amanda,Owens,N/A,N/A,False,1,False,0,False,True,2022-10-29 00:00:00,117,--,0,--,0
4722,Linda,Johnson,N/A,N/A,False,1,False,0,False,True,2023-10-28 00:00:00,54,--,0,--,0
4723,Lisa,Lin,N/A,N/A,False,1,False,0,False,True,2022-10-08 00:00:00,61,--,0,--,0
4724,Randy,Navarro,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,34,--,0,--,0
4725,Rebecca,Byrd,N/A,N/A,False,1,False,0,False,True,2023-09-16 00:00:00,90,--,0,--,0
4726,Paul,Johnson,N/A,N/A,False,1,False,0,False,True,2019-11-30 00:00:00,35,--,0,--,0
4727,Michael,Hunter,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,98,--,0,--,0
4728,Kimberly,Dunn,N/A,N/A,False,2,False,0,False,True,2021-10-02 00:00:00,107,2023-08-31 00:00:00,105,--,0
4729,Patricia,Krause,N/A,N/A,False,1,False,0,False,True,2020-10-24 00:00:00,117,--,0,--,0
4730,Randy,Mercado,N/A,N/A,False,1,False,0,False,True,2021-09-02 00:00:00,36,--,0,--,0
4731,Michael,Brooks,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,79,--,0,--,0
4732,Christy,Moore,N/A,N/A,False,3,False,0,False,True,2020-10-24 00:00:00,101,2023-10-28 00:00:00,123,2021-09-02 00:00:00,77
4733,Marcia,Ochoa,N/A,N/A,False,1,False,0,False,True,2019-11-09 00:00:00,57,--,0,--,0
4734,Denise,Jones,N/A,N/A,False,3,False,0,False,True,2022-10-29 00:00:00,60,2022-10-15 00:00:00,74,2021-09-02 00:00:00,121
4735,Tara,Mcconnell,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,96,--,0,--,0
4736,Joseph,Casey,N/A,N/A,False,3,False,0,False,True,2019-11-09 00:00:00,90,2022-10-15 00:00:00,89,2023-09-16 00:00:00,142
4737,Timothy,Gregory,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,48,--,0,--,0
4738,Belinda,Miranda,N/A,N/A,False,2,False,0,False,True,2021-09-02 00:00:00,87,2020-11-14 00:00:00,53,--,0
4739,Marcus,Arias,N/A,N/A,False,1,False,0,False,True,2020-10-24 00:00:00,110,--,0,--,0
4740,Jerry,Thomas,N/A,N/A,False,1,False,0,False,True,2021-09-02 00:00:00,34,--,0,--,0
4741,Sharon,Nelson,N/A,N/A,False,1,False,0,False,True,2022-10-08 00:00:00,78,--,0,--,0
4742,John,Woods,N/A,N/A,False,1,False,0,False,True,2019-11-09 00:00:00,70,--,0,--,0
4743,Robert,Hanson,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,101,--,0,--,0
4744,Pamela,Delacruz,N/A,N/A,False,1,False,0,False,True,2021-09-02 00:00:00,46,--,0,--,0
4745,Caitlin,Murphy,N/A,N/A,False,1,False,0,False,True,2019-11-30 00:00:00,55,--,0,--,0
4746,Seth,Jackson,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,61,--,0,--,0
4747,Matthew,Solis,N/A,N/A,False,1,False,0,False,True,2022-11-12 00:00:00,78,--,0,--,0
4748,Rachel,Jones,N/A,N/A,False,1,False,0,False,True,2021-10-16 00:00:00,60,--,0,--,0
4749,George,Rodriguez,N/A,N/A,False,1,False,0,False,True,2019-10-12 00:00:00,77,--,0,--,0
4750,Shelby,Gonzalez,N/A,N/A,False,2,False,0,False,True,2019-10-19 00:00:00,34,2019-09-21 00:00:00,43,--,0
4751,James,Horne,N/A,N/A,False,1,False,0,False,True,2023-10-07 00:00:00,64,--,0,--,0
4752,Jacob,Christensen,N/A,N/A,False,3,False,0,False,True,2021-10-16 00:00:00,45,2023-10-28 00:00:00,50,2020-11-14 00:00:00,47
4753,Victoria,Ryan,N/A,N/A,False,1,False,0,False,True,2021-10-30 00:00:00,85,--,0,--,0
4754,Shawn,Nelson,N/A,N/A,False,2,False,0,False,True,2020-11-14 00:00:00,47,2020-11-14 00:00:00,37,--,0
4755,Pamela,Cannon,N/A,N/A,False,1,False,0,False,True,2019-11-30 00:00:00,51,--,0,--,0
4756,Ashley,Williams,N/A,N/A,False,2,False,0,False,True,2019-09-21 00:00:00,70,2020-11-14 00:00:00,54,--,0
4757,Benjamin,Poole,N/A,N/A,False,2,False,0,False,True,2021-10-30 00:00:00,46,2019-10-19 00:00:00,140,--,0
4758,Joseph,Barajas,N/A,N/A,False,2,False,0,False,True,2023-09-16 00:00:00,80,2021-10-02 00:00:00,143,--,0
4759,Shawn,Perez,N/A,N/A,False,2,False,0,False,True,2021-10-16 00:00:00,76,2019-08-31 00:00:00,76,--,0
4760,Marie,Watts,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,70,--,0,--,0
4761,Erica,Carter,N/A,N/A,False,2,False,0,False,True,2021-09-02 00:00:00,92,2023-10-07 00:00:00,149,--,0
4762,Ryan,Williams,N/A,N/A,False,2,False,0,False,True,2020-10-10 00:00:00,113,2021-09-02 00:00:00,81,--,0
4763,Brian,Mitchell,N/A,N/A,False,2,False,0,False,True,2022-10-29 00:00:00,68,2019-10-12 00:00:00,124,--,0
4764,Jorge,Velasquez,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,111,--,0,--,0
4765,Daniel,Roberts,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,118,--,0,--,0
4766,William,Hill,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,40,--,0,--,0
4767,Scott,Owens,N/A,N/A,False,1,False,0,False,True,2021-10-30 00:00:00,60,--,0,--,0
4768,Ryan,Lee,N/A,N/A,False,2,False,0,False,True,2022-10-15 00:00:00,71,2019-11-30 00:00:00,66,--,0
4769,Karen,Jones,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,36,--,0,--,0
4770,Jesse,Waters,N/A,N/A,False,1,False,0,False,True,2019-10-12 00:00:00,59,--,0,--,0
4771,Nathaniel,Shea,N/A,N/A,False,1,False,0,False,True,2022-10-29 00:00:00,86,--,0,--,0
4772,Jennifer,Lopez,N/A,N/A,False,2,False,0,False,True,2020-11-14 00:00:00,95,2020-10-10 00:00:00,33,--,0
4773,Ebony,Webster,N/A,N/A,False,1,False,0,False,True,2021-10-30 00:00:00,33,--,0,--,0
4774,Kathy,Baker,N/A,N/A,False,1,False,0,False,True,2020-10-24 00:00:00,108,--,0,--,0
4775,Jeanne,Harris,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,100,--,0,--,0
4776,Anthony,Boyle,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,97,--,0,--,0
4777,Jason,Jordan,N/A,N/A,False,1,False,0,False,True,2023-09-16 00:00:00,113,--,0,--,0
4778,Laura,Mcfarland,N/A,N/A,False,2,False,0,False,True,2022-10-22 00:00:00,103,2022-10-29 00:00:00,149,--,0
4779,Robert,Williams,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,72,--,0,--,0
4780,Stephen,Sanchez,N/A,N/A,False,2,False,0,False,True,2019-10-19 00:00:00,40,2021-10-16 00:00:00,109,--,0
4781,Stacey,Moyer,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,95,--,0,--,0
4782,Jean,Miller,N/A,N/A,False,1,False,0,False,True,2019-11-30 00:00:00,45,--,0,--,0
4783,Chad,Pena,N/A,N/A,False,3,False,0,False,True,2020-11-14 00:00:00,72,2021-10-02 00:00:00,125,2019-10-19 00:00:00,131
4784,Gavin,Thomas,N/A,N/A,False,2,False,0,False,True,2023-10-28 00:00:00,112,2021-10-16 00:00:00,65,--,0
4785,Mary,Reynolds,N/A,N/A,False,1,False,0,False,True,2021-10-16 00:00:00,79,--,0,--,0
4786,Lucas,Nelson,N/A,N/A,False,1,False,0,False,True,2022-09-24 00:00:00,58,--,0,--,0
4787,Robert,Ray,N/A,N/A,False,1,False,0,False,True,2022-09-24 00:00:00,64,--,0,--,0
4788,Amanda,Marsh,N/A,N/A,False,1,False,0,False,True,2019-08-31 00:00:00,71,--,0,--,0
4789,Yolanda,White,N/A,N/A,False,1,False,0,False,True,2022-10-08 00:00:00,62,--,0,--,0
4790,Christopher,Cooper,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,70,--,0,--,0
4791,Mark,Randall,N/A,N/A,False,2,False,0,False,True,2019-10-12 00:00:00,30,2022-10-15 00:00:00,62,--,0
4792,James,Garcia,N/A,N/A,False,1,False,0,False,True,2020-10-24 00:00:00,50,--,0,--,0
4793,Richard,Daniels,N/A,N/A,False,1,False,0,False,True,2022-09-24 00:00:00,89,--,0,--,0
4794,Laura,Brown,N/A,N/A,False,2,False,0,False,True,2019-11-09 00:00:00,34,2019-08-31 00:00:00,147,--,0
4795,Timothy,Burns,N/A,N/A,False,2,False,0,False,True,2019-10-19 00:00:00,48,2021-10-02 00:00:00,83,--,0
4796,Pamela,Smith,N/A,N/A,False,1,False,0,False,True,2021-09-02 00:00:00,88,--,0,--,0
4797,Veronica,Castro,N/A,N/A,False,3,False,0,False,True,2021-10-30 00:00:00,85,2022-09-24 00:00:00,41,2019-09-21 00:00:00,114
4798,Thomas,Richardson,N/A,N/A,False,2,False,0,False,True,2022-10-15 00:00:00,75,2019-10-12 00:00:00,108,--,0
4799,Melissa,Wilcox,N/A,N/A,False,2,False,0,False,True,2022-09-24 00:00:00,76,2019-10-12 00:00:00,107,--,0
4800,Patricia,Chambers,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,45,--,0,--,0
4801,Ann,Stanley,N/A,N/A,False,2,False,0,False,True,2019-10-19 00:00:00,75,2019-10-12 00:00:00,55,--,0
4802,Jessica,Ford,N/A,N/A,False,2,False,0,False,True,2022-09-24 00:00:00,118,2019-10-19 00:00:00,85,--,0
4803,Gwendolyn,Perez,N/A,N/A,False,2,False,0,False,True,2019-10-12 00:00:00,96,2022-10-22 00:00:00,134,--,0
4804,Christina,Terry,N/A,N/A,False,2,False,0,False,True,2020-10-24 00:00:00,56,2023-10-07 00:00:00,119,--,0
4805,Jennifer,Wood,N/A,N/A,False,1,False,0,False,True,2019-09-21 00:00:00,41,--,0,--,0
4806,Breanna,Phillips,N/A,N/A,False,2,False,0,False,True,2019-08-31 00:00:00,111,2019-08-31 00:00:00,79,--,0
4807,David,Moody,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,87,--,0,--,0
4808,Melissa,Torres,N/A,N/A,False,2,False,0,False,True,2023-08-31 00:00:00,101,2022-10-29 00:00:00,85,--,0
4809,Gabriela,Rivas,N/A,N/A,False,1,False,0,False,True,2023-10-28 00:00:00,85,--,0,--,0
4810,Sherry,Patterson,N/A,N/A,False,1,False,0,False,True,2023-10-28 00:00:00,46,--,0,--,0
4811,Jeremy,Day,N/A,N/A,False,1,False,0,False,True,2023-08-31 00:00:00,105,--,0,--,0
4812,Kelly,Clark,N/A,N/A,False,2,False,0,False,True,2020-10-24 00:00:00,56,2019-11-09 00:00:00,77,--,0
4813,Aaron,Wilson,N/A,N/A,False,2,False,0,False,True,2019-10-12 00:00:00,62,2020-10-10 00:00:00,54,--,0
4814,Sean,Bell,N/A,N/A,False,1,False,0,False,True,2019-10-12 00:00:00,114,--,0,--,0
4815,Sabrina,Espinoza,N/A,N/A,False,1,False,0,False,True,2022-10-22 00:00:00,49,--,0,--,0
4816,Rachel,Phelps,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,57,--,0,--,0
4817,Jacqueline,Ball,N/A,N/A,False,1,False,0,False,True,2019-08-31 00:00:00,109,--,0,--,0
4818,Erin,Smith,N/A,N/A,False,1,False,0,False,True,2020-11-14 00:00:00,77,--,0,--,0
4819,Robert,Howell,N/A,N/A,False,2,False,0,False,True,2023-08-31 00:00:00,77,2022-10-22 00:00:00,87,--,0
4820,Eric,Lewis,N/A,N/A,False,1,False,0,False,True,2020-10-24 00:00:00,63,--,0,--,0
4821,Desiree,Hampton,N/A,N/A,False,2,False,0,False,True,2022-10-08 00:00:00,93,2023-08-31 00:00:00,70,--,0
4822,Richard,Miller,N/A,N/A,False,1,False,0,False,True,2022-10-15 00:00:00,82,--,0,--,0
4823,Marie,Aguilar,N/A,N/A,False,3,False,0,False,True,2020-10-24 00:00:00,101,2022-10-08 00:00:00,82,2022-11-12 00:00:00,35
4824,Kathy,Williams,N/A,N/A,False,1,False,0,False,True,2019-10-19 00:00:00,74,--,0,--,0
4825,Robert,Chambers,N/A,N/A,False,2,False,0,False,True,2019-08-31 00:00:00,61,2023-10-28 00:00:00,119,--,0
4826,Tina,Maldonado,N/A,N/A,False,1,False,0,False,True,2020-10-10 00:00:00,110,--,0,--,0
4827,Carmen,White,N/A,N/A,False,1,False,0,False,True,2021-10-02 00:00:00,97,--,0,--,0
4828,Shelby,Gonzales,N/A,N/A,False,1,False,0,False,True,2021-10-02 00:00:00,39,--,0,--,0
4829,Mason,Bailey,N/A,N/A,False,2,False,0,False,True,2023-10-07 00:00:00,111,2020-10-10 00:00:00,67,--,0
4830,Brian,Ellis,N/A,N/A,False,3,False,0,False,True,2022-10-08 00:00:00,64,2023-10-07 00:00:00,118,2021-10-30 00:00:00,87
4831,Charles,Contreras,N/A,N/A,False,1,False,0,False,True,2023-09-16 00:00:00,93,--,0,--,0
4832,Matthew,Mack,N/A,N/A,False,2,False,0,False,True,2023-10-07 00:00:00,70,2021-10-02 00:00:00,56,--,0
4833,Sandra,Snyder,N/A,N/A,False,1,False,0,False,True,2019-11-30 00:00:00,55,--,0,--,0
4834,Alexis,Wilson,N/A,N/A,False,1,False,0,False,True,2020-10-10 00:00:00,46,--,0,--,0
4835,James,Olson,N/A,N/A,False,2,False,0,False,True,2021-09-02 00:00:00,95,2019-08-31 00:00:00,87,--,0
4836,Katelyn,Mercado,N/A,N/A,False,1,False,0,False,True,2022-11-12 00:00:00,54,--,0,--,0
4837,Richard,Scott,N/A,N/A,False,2,False,0,False,True,2023-10-07 00:00:00,69,2023-08-31 00:00:00,118,--,0
